0.000556121;0.00095844;0.00055955;-0.000126793;0.000456923;0.000708997;-0.000121148;0.000530505;0.000683133;-9.80507e-05;0.000336417;0.000547345;0.000277564;-0.000408004;0.00125783;0.000439641;-0.000228589;0.00153043;
3.72983e-05;-5.81053e-05;5.48793e-05;1.21769e-06;1.0999e-05;-7.56499e-08;-2.56311e-05;-3.27696e-05;1.26888e-06;1.57402e-05;2.62888e-05;-1.16597e-06;1.46254e-05;-1.96408e-05;2.7185e-05;-4.66392e-05;1.14104e-05;-4.89386e-05;
1.49427e-05;-1.75436e-05;7.96501e-06;-8.60067e-07;3.22002e-06;2.54406e-07;-1.5443e-05;-3.41842e-05;3.93614e-08;4.5752e-06;2.12476e-05;-2.75007e-08;7.30255e-06;-1.18163e-05;9.87032e-06;-3.74891e-05;9.72362e-06;-4.61775e-05;
1.07167e-05;-9.26111e-06;-9.75302e-08;-2.34922e-06;2.27165e-07;1.6209e-07;-1.33182e-05;-3.40398e-05;1.84795e-07;2.12226e-06;1.6131e-05;-1.23223e-07;4.01647e-06;-9.09438e-06;2.21418e-06;-3.48431e-05;6.93776e-06;-4.1989e-05;
1.11906e-05;-1.02692e-05;1.14294e-06;-4.47388e-06;-9.41244e-07;1.11465e-07;-1.15969e-05;-3.30015e-05;2.27911e-07;1.79044e-06;8.04824e-06;-1.2877e-07;9.00872e-07;-7.20975e-06;-3.3116e-06;-3.19993e-05;4.49996e-06;-3.75699e-05;
1.19435e-05;-4.37976e-06;-9.70896e-06;-8.0093e-06;-3.89991e-07;7.89142e-08;-1.13516e-05;-3.07057e-05;2.59802e-07;-8.898e-07;3.94842e-06;-1.38968e-07;-1.9161e-06;-5.84181e-06;-7.56824e-06;-3.04623e-05;2.53299e-06;-3.31563e-05;
1.85491e-05;-9.58824e-06;1.10181e-06;-9.16267e-06;-2.91417e-06;6.22204e-08;-1.27927e-05;-2.91076e-05;3.39135e-07;-1.50624e-06;-2.01782e-06;-1.66826e-07;-4.77579e-06;-5.25813e-06;-7.91912e-06;-3.04787e-05;5.04675e-07;-2.75691e-05;
1.16437e-05;-6.07763e-06;-1.2785e-06;-1.12233e-05;-4.36263e-06;5.59348e-08;-1.2755e-05;-2.89525e-05;3.47326e-07;-3.5137e-06;-6.27779e-06;-1.50929e-07;-7.43222e-06;-4.28176e-06;-1.0795e-05;-3.08135e-05;-1.00935e-06;-2.37949e-05;
2.07477e-05;-1.60956e-05;9.08474e-06;-1.1415e-05;-8.68548e-06;4.71946e-08;-1.4442e-05;-3.29071e-05;3.95182e-07;-4.96812e-06;-9.51787e-06;-1.49188e-07;-1.05303e-05;-3.67766e-06;-9.98627e-06;-3.33582e-05;-2.72921e-06;-2.00767e-05;
1.63028e-05;-1.23591e-05;-4.74955e-06;-1.35141e-05;-1.32425e-05;4.45528e-08;-1.72141e-05;-3.29964e-05;3.42708e-07;-8.69408e-06;-1.34263e-05;-1.1252e-07;-1.4742e-05;-2.8018e-06;-1.31641e-05;-3.48654e-05;-4.31802e-06;-1.73701e-05;
1.86465e-05;-1.79211e-05;1.36818e-06;-1.66896e-05;-1.39273e-05;4.2959e-08;-1.99863e-05;-3.6966e-05;3.75216e-07;-1.04463e-05;-1.76369e-05;-1.0683e-07;-1.74351e-05;-1.43202e-06;-1.38051e-05;-3.82204e-05;-6.02506e-06;-1.61455e-05;
1.73052e-05;-1.25013e-05;-2.50395e-06;-1.7653e-05;-2.03858e-05;2.91147e-08;-2.17537e-05;-4.33428e-05;3.38489e-07;-1.37171e-05;-2.13506e-05;-8.7513e-08;-2.19984e-05;-1.74599e-08;-1.67998e-05;-4.29701e-05;-7.95643e-06;-1.60828e-05;
2.42204e-05;-1.51855e-05;9.69183e-07;-2.32033e-05;-2.19433e-05;2.50691e-08;-2.84842e-05;-4.4861e-05;2.49673e-07;-1.81168e-05;-2.53658e-05;-5.91698e-08;-2.63148e-05;1.32765e-06;-1.80244e-05;-4.88927e-05;-9.801e-06;-1.55271e-05;
